dataset,file_count,random_state,accuracy,balanced_accuracy,kappa,log_loss,roc_auc,harmonic_acc,kappa_acc_ratio,inv_log_loss,roc_auc_norm,composite_score,overfitting_flag,imbalance_signal,overconfident_model,stability_index,error_confidence_ratio
mdd3,150,10,0.7391304347826086,0.7063492063492063,0.4297520661157025,0.5911264031589318,0.8015873015873016,0.722368101949337,0.5814292580548487,1.6916855307751868,0.773242621548429,0.8342340741262729,False,False,False,0.6156696838515021,2.9792769217654604
mdd3,150,42,0.75,0.7285714285714285,0.4705882352941176,0.6214248221655098,0.7571428571428571,0.7391304297836588,0.6274509720261437,1.6092050852156174,0.722448971335277,0.8261016494863729,False,False,False,0.6138655462184873,2.5588079859070643
mdd3,150,100,0.6363636363636364,0.6166666666666667,0.2413793103448275,0.745496799114623,0.6833333333333333,0.6263603335743917,0.37931033886699506,1.3413873644712624,0.6380952308027211,0.6782916231405335,False,False,False,0.46235632183908043,2.3542003439135355
mdd3,150,123,0.782608695652174,0.7765151515151515,0.5593869731800767,0.6084257615993449,0.8106060606060606,0.779550010844589,0.714772234374675,1.6435858681188655,0.7835497745949289,0.8769368429056585,False,False,False,0.6849965168930686,3.212487851625182
mdd3,150,2021,0.7272727272727273,0.625,0.2978723404255319,0.4991669267294663,0.8928571428571428,0.672268902591625,0.40957446245345747,2.0033378143031344,0.8775510103790087,0.8587599071032835,False,False,True,0.5953647416413373,4.6588908813118675
mdd3,150,7,0.4347826086956521,0.3526785714285714,-0.2832618025751072,0.9080178027353444,0.4107142857142857,0.38945032781255084,-0.6515021309381976,1.101299981095707,0.32653060851311955,0.3848771435117697,False,False,False,0.06372624156958925,1.5408786694026433
mdd2,140,1,0.5,0.4583333333333333,-0.0869565217391306,1.0096907798686063,0.4270833333333333,0.4782608645746692,-0.17391304000000038,0.9904022201986538,0.34523809129251704,0.44414780636076523,False,False,False,0.17006340579710136,1.762369330463848
mdd2,140,2,0.4090909090909091,0.59375,0.1118012422360248,0.9898976934955108,0.9375,0.484419258625621,0.2732919187853693,1.010205394424915,0.9285714179591837,0.6047255063637049,False,False,False,0.5246506211180124,15.838360561790484
mdd2,140,3,0.8181818181818182,0.8,0.6206896551724137,0.4705338455078935,0.8916666666666666,0.8089887590455752,0.7586206803831417,2.1252455871014884,0.8761904661768708,0.991673834121914,False,False,True,0.7561781609195402,4.343388942221574
mdd2,140,4,0.7727272727272727,0.7583333333333333,0.5299145299145299,0.5624431872485437,0.8333333333333334,0.7654626372567507,0.6857717357205809,1.77795732065384,0.8095238002721089,0.8908506891548287,False,False,False,0.6816239316239316,3.374658921011728
mdd2,140,5,0.95,0.9375,0.8936170212765957,0.3928671963426285,0.8958333333333334,0.9437086042717425,0.9406494861790535,2.5453893423923937,0.8809523708843539,1.1639164287272192,False,False,True,0.8947251773049645,3.771524722822862
mdd2,140,6,0.6666666666666666,0.6111111111111112,0.246153846153846,0.6286735816959739,0.8425925925925926,0.6376811544297418,0.36923076369230756,1.5906505589049766,0.8201058107331822,0.7589862673499043,False,False,False,0.5443732193732193,3.9939260299838266
mdd2,140,7,0.6,0.6,0.1999999999999999,0.587309786541851,0.7100000000000001,0.5999999950000001,0.3333333277777777,1.7026789028347855,0.6685714209306124,0.7191161196113403,False,False,False,0.45499999999999996,2.025206090654449
mdd2,140,8,0.55,0.4791666666666667,-0.0465116279069768,0.9119027687034912,0.6666666666666666,0.5121457440115393,-0.08456659465692881,1.0966081290176153,0.6190476119727891,0.5386156642278203,False,False,False,0.3100775193798449,2.7357082240392265
mdd2,140,9,0.8695652173913043,0.7,0.5106382978723404,0.3660160393656624,0.8666666666666667,0.7756232637564168,0.5872340358,2.732120631685651,0.8476190379319729,1.0483289513679195,False,True,True,0.6886524822695035,2.745120089358462
mdd2,140,10,0.4090909090909091,0.375,-0.2434782608695651,0.9321636907425804,0.4017857142857143,0.3913043428355388,-0.5951690675770264,1.072772946643792,0.3163265269970846,0.3836822355382783,False,False,False,0.0791537267080746,1.558243755491582
mdd2,140,42,0.6,0.7142857142857143,0.3103448275862069,0.7017358520243422,0.8690476190476191,0.6521739080812855,0.5172413706896553,1.4250376161697595,0.8503401263362489,0.7589468204020734,False,False,False,0.589696223316913,5.35870973352078
mdd2,140,100,0.7391304347826086,0.6517857142857143,0.3300970873786408,0.4313094636136699,0.8660714285714286,0.6927155964710149,0.44660193570531137,2.318520832899011,0.8469387658309039,0.9144094784749093,False,False,True,0.5980842579750347,3.220443754522269
mdd2,140,123,0.5714285714285714,0.5909090909090909,0.1746724890829695,0.6517374351965922,0.8363636363636364,0.5810055815935833,0.30567685054585175,1.5343602049723515,0.812987003695733,0.7095367204318603,False,False,False,0.5055180627233029,3.9828396383611984
mdd2,140,2021,0.4090909090909091,0.3833333333333333,-0.2434782608695651,0.979917266198585,0.5666666666666667,0.3957934940492599,-0.5951690675770264,1.0204943052737292,0.5047618989931973,0.4156108470653247,False,False,False,0.16159420289855078,2.261347485196408
mdd2,140,7,0.6,0.6,0.1999999999999999,0.587309786541851,0.7100000000000001,0.5999999950000001,0.3333333277777777,1.7026789028347855,0.6685714209306124,0.7191161196113403,False,False,False,0.45499999999999996,2.025206090654449
mdd3,140,1,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.5936678153314945,0.6759259259259259,0.6060606011019284,0.1666666641666667,1.6844436523768425,0.6296296224338624,0.7008146945655211,False,False,False,0.3935185185185185,1.8318892022103161
mdd3,140,2,0.8695652173913043,0.8636363636363636,0.735632183908046,0.4849656098035631,0.8636363636363635,0.866590644943046,0.8459770017655173,2.0620018392335795,0.8441558345083487,1.0217766656298306,False,False,True,0.7996342737722048,3.556414211089085
mdd3,140,3,0.7727272727272727,0.6354166666666666,0.3209876543209876,0.4674862977901519,0.8125,0.6973772647180202,0.4153957825690973,2.139100083437922,0.785714276734694,0.8781920008592601,False,False,True,0.5667438271604938,2.493260121906937
mdd3,140,4,0.6521739130434783,0.5753968253968254,0.1711711711711712,0.5183950671390195,0.8412698412698413,0.6113843941762699,0.2624624584380381,1.9290306642549906,0.8185940949530289,0.785641778914606,False,False,False,0.5062205062205063,3.265888717224834
mdd3,140,5,0.5238095238095238,0.5138888888888888,0.0277777777777779,0.7795060410929725,0.6111111111111112,0.5188017795766203,0.05303030201790658,1.2828636783484428,0.5555555492063493,0.5671319314348061,False,False,False,0.31944444444444453,2.0044440541247965
mdd3,140,6,0.3636363636363636,0.4,-0.1846153846153848,1.4080941837382015,0.5083333333333333,0.38095237596371884,-0.5076922937307702,0.7101797624384808,0.4380952330884354,0.3573627942002424,False,False,False,0.16185897435897426,2.86392031545559
mdd3,140,7,0.7083333333333334,0.65,0.3333333333333333,0.6537691154970976,0.6000000000000001,0.6779141054386693,0.470588228650519,1.529591962972622,0.5428571366530613,0.7275935551098389,False,False,False,0.4666666666666667,1.6344227478821758
mdd3,140,8,0.782608695652174,0.7619047619047619,0.5344129554655871,0.6732960504879631,0.7142857142857143,0.7721179574673865,0.6828609899250263,1.48523073085451,0.6734693800583091,0.8237687933489103,False,False,False,0.6243493348756507,2.356536094229108
mdd3,140,9,0.8260869565217391,0.7777777777777778,0.603448275862069,0.490219269112306,0.7857142857142857,0.8012048142816447,0.7304900093060465,2.0399034526157562,0.755102032186589,0.9484893492838709,False,False,True,0.6945812807881773,2.2876898157652366
mdd3,140,10,0.7391304347826086,0.7692307692307692,0.5035971223021583,0.5408653886498002,0.8692307692307693,0.7538802610773793,0.6813372738965922,1.8488888409137825,0.8505494408288855,0.9000730836515127,False,False,False,0.6864139457664638,4.13602912633154
mdd3,140,42,0.5454545454545454,0.5083333333333333,0.017857142857143,0.6327503902240671,0.725,0.5262401100313663,0.03273809463789709,1.5804020031372306,0.685714277877551,0.640328697171636,False,False,False,0.3714285714285715,2.3009104262362285
mdd3,140,100,0.5652173913043478,0.5606060606060606,0.1221374045801527,0.9073151833062132,0.553030303030303,0.5629022770363624,0.21608925043407573,1.102152821177884,0.4891774835868893,0.5629348935586854,False,False,False,0.3375838538052278,2.0299254494392973
mdd3,140,123,0.9130434782608696,0.8973214285714286,0.7946428571428572,0.3552881004713477,0.9464285714285716,0.9051141796256587,0.8703231197195903,2.814617124883061,0.938775499475219,1.181735323907006,False,False,True,0.8705357142857144,6.63204330415043
mdd3,140,2021,0.7272727272727273,0.625,0.2978723404255319,0.536269591551294,0.8928571428571428,0.672268902591625,0.40957446245345747,1.864733703173273,0.8775510103790087,0.8379692904338043,False,False,False,0.5953647416413373,5.005182387328385
mdd3,140,7,0.7083333333333334,0.65,0.3333333333333333,0.6537691154970976,0.6000000000000001,0.6779141054386693,0.470588228650519,1.529591962972622,0.5428571366530613,0.7275935551098389,False,False,False,0.4666666666666667,1.6344227478821758
mdd2,132,1,0.8181818181818182,0.5972222222222222,0.2413793103448275,0.4650601953172636,0.5972222222222222,0.6904549460585164,0.2950191534823328,2.1502592321736085,0.5396825335147393,0.8205332981817233,False,True,True,0.41930076628352486,1.154632180396821
mdd2,132,2,0.5,0.6071428571428571,0.1655172413793104,0.9730549800442556,0.6785714285714286,0.5483870918210197,0.33103447613793124,1.0276911482202242,0.6326530539941692,0.5822975835244784,False,False,False,0.42204433497536953,3.0272820659555757
mdd2,132,3,0.5909090909090909,0.575,0.1538461538461538,0.6313012338081028,0.7583333333333333,0.5828459988995665,0.2603550251797906,1.584029826977453,0.723809515537415,0.6969205729582968,False,False,False,0.4560897435897435,2.612280859387424
mdd2,132,4,0.6666666666666666,0.7307692307692308,0.3950617283950618,0.6692179437205155,0.9038461538461536,0.6972477014325396,0.5925925837037039,1.4942814884754698,0.8901098799372055,0.8107824328769951,False,False,False,0.6494539411206077,6.9598658908672935
mdd2,132,5,0.85,0.8541666666666667,0.6938775510204083,0.505883335571226,0.8125,0.8520782346088319,0.8163265210084035,1.976740307334756,0.785714276734694,0.9837772007668801,False,False,False,0.7531887755102041,2.6980443124841753
mdd2,132,6,0.625,0.6071428571428572,0.217391304347826,0.7837965254102217,0.6071428571428571,0.6159420239865575,0.3478260813913043,1.2758413118994232,0.5510204018658892,0.6422246870959796,False,False,False,0.4122670807453416,1.9951183775320964
mdd2,132,7,0.7272727272727273,0.6785714285714286,0.3773584905660377,0.5303846661604882,0.7767857142857143,0.7020785169459542,0.518867917393868,1.8854240044020647,0.744897950670554,0.8398580033403651,False,False,False,0.577072102425876,2.376123197948668
mdd2,132,8,0.5652173913043478,0.4866071428571428,-0.0267857142857141,0.6134507697244742,0.6607142857142857,0.5229747136106925,-0.04739010905166917,1.6301226325755764,0.6122448909620991,0.6259056494762718,False,False,False,0.3169642857142858,1.808065373265997
mdd2,132,9,0.7,0.75,0.4444444444444445,0.9278623308068128,0.6354166666666666,0.724137926040428,0.6349206258503403,1.0777460793704168,0.5833333266666667,0.7074952439055626,False,False,False,0.5399305555555556,2.5449937518360004
mdd2,132,10,0.3636363636363636,0.3833333333333333,-0.2222222222222223,0.7864413284053534,0.6416666666666666,0.3732251471332942,-0.6111110943055563,1.2715506563117267,0.5904761837278911,0.46223692610142814,False,False,False,0.20972222222222214,2.1947199249994997
mdd2,132,42,0.6666666666666666,0.7307692307692308,0.3950617283950618,0.5231645363939476,0.8942307692307692,0.6972477014325396,0.5925925837037039,1.9114445099400734,0.8791208690737834,0.8711590839240013,False,False,False,0.6446462488129154,4.946282421894254
mdd2,132,100,0.625,0.6642857142857143,0.2987012987012987,0.8168689454858619,0.75,0.6440443163342824,0.47792207027532474,1.2241865641781116,0.714285706122449,0.6936117492278299,False,False,False,0.5243506493506493,3.2674756512444216
mdd2,132,123,0.85,0.8500000000000001,0.7,0.4801041305688909,0.92,0.849999995,0.8235294020761246,2.082881432380624,0.9085714181877552,1.0241464984946447,False,False,True,0.81,6.001300881948529
mdd2,132,2021,0.9090909090909092,0.75,0.6206896551724137,0.3744496621238367,0.8888888888888888,0.8219178032651531,0.6827586131793102,2.6705858609198714,0.8730158630385487,1.0830672272942798,False,True,True,0.7547892720306513,3.37004665581033
mdd2,132,7,0.7272727272727273,0.6785714285714286,0.3773584905660377,0.5303846661604882,0.7767857142857143,0.7020785169459542,0.518867917393868,1.8854240044020647,0.744897950670554,0.8398580033403651,False,False,False,0.577072102425876,2.376123197948668
mdd3,132,1,0.6,0.5625,0.1304347826086955,0.7102525568961936,0.6979166666666666,0.5806451562955255,0.2173913007246375,1.4079498570065065,0.6547618972789115,0.6523350753980627,False,False,False,0.41417572463768104,2.351180800169
mdd3,132,2,0.5454545454545454,0.5833333333333333,0.1269841269841268,0.8263350568823923,0.7291666666666666,0.5637583842673753,0.23280422853615496,1.2101628504921291,0.6904761825850341,0.6208642528354149,False,False,False,0.42807539682539675,3.0510831742949924
mdd3,132,3,0.6666666666666666,0.575,0.1403508771929824,0.5803402189657911,0.7,0.6174496594567812,0.2105263126315789,1.7231271417838347,0.657142849632653,0.7213669394397199,False,False,False,0.4201754385964912,1.9344673320703925
mdd3,132,4,0.5714285714285714,0.5818181818181818,0.1599999999999999,0.5636684457600859,0.8090909090909091,0.5765765715769824,0.2799999950999999,1.7740925357469883,0.781818172883117,0.7347892032503599,False,False,False,0.4845454545454545,2.9525488469431296
mdd3,132,5,0.75,0.75,0.5,0.5685796060461559,0.81,0.749999995,0.6666666577777779,1.758768643438006,0.7828571339102042,0.8703867232977417,False,False,False,0.655,2.992524084846922
mdd3,132,6,0.5,0.5833333333333334,0.1379310344827586,1.1356796639688618,0.6458333333333333,0.5384615334911242,0.2758620634482759,0.8805299794662154,0.5952380884353741,0.5426501031127543,False,False,False,0.3918821839080459,3.206624843019143
mdd3,132,7,0.5,0.4027777777777778,-0.1308411214953271,0.812898427779114,0.5555555555555556,0.4461538412118344,-0.2616822377570094,1.230165975877698,0.4920634864399094,0.4890058698897819,False,False,False,0.21235721703011423,1.8290214213500247
mdd3,132,8,0.65,0.6458333333333333,0.2857142857142858,0.5874082843127094,0.75,0.6479099628457108,0.43956043279797147,1.7023933943085343,0.714285706122449,0.765031626561246,False,False,False,0.5178571428571429,2.349633043265516
mdd3,132,9,0.6190476190476191,0.5555555555555556,0.125,0.7660265869289714,0.6759259259259259,0.5855855806001949,0.20192307366124262,1.305437701522423,0.6296296224338624,0.6341423733659296,False,False,False,0.40046296296296297,2.363739109585448
mdd3,132,10,0.5263157894736842,0.5568181818181819,0.1047120418848167,1.0727994467509838,0.625,0.5411374881017014,0.1989528758010471,0.9321406659065061,0.5714285648979592,0.5405971119712568,False,False,False,0.3648560209424083,2.8607984483813316
mdd3,132,42,0.7272727272727273,0.7083333333333333,0.3773584905660377,0.5943820029063517,0.6770833333333334,0.7176780952647226,0.518867917393868,1.6824196868110066,0.6309523737414967,0.794058716506371,False,False,False,0.5272209119496856,1.8406667907086984
mdd3,132,100,0.4761904761904761,0.4285714285714285,-0.1379310344827586,0.853160775521421,0.5,0.4511278145627225,-0.2896551663310346,1.1721120062835941,0.4285714236734694,0.4670319066952954,False,False,False,0.18103448275862072,1.7063215169164114
mdd3,132,123,0.6666666666666666,0.6428571428571428,0.2758620689655172,0.6047312965149536,0.7653061224489796,0.6545454495471075,0.4137930972413793,1.6536269732138835,0.7317784172927947,0.7631599921664214,False,False,False,0.5205840957072484,2.576681066666
mdd3,132,2021,0.4,0.4761904761904761,-0.0344827586206895,1.3728371139850073,0.4404761904761904,0.4347826037334594,-0.0862068943965514,0.7284185301583679,0.36054421356656946,0.39524682749158474,False,False,False,0.20299671592775045,2.453581181143243
mdd3,132,7,0.5,0.4027777777777778,-0.1308411214953271,0.812898427779114,0.5555555555555556,0.4461538412118344,-0.2616822377570094,1.230165975877698,0.4920634864399094,0.4890058698897819,False,False,False,0.21235721703011423,1.8290214213500247
