random_state,accuracy,balanced_accuracy,kappa,log_loss,roc_auc,harmonic_acc,kappa_acc_ratio,inv_log_loss,roc_auc_norm,composite_score,overfitting_flag,imbalance_signal,overconfident_model,stability_index,error_confidence_ratio
1,0.625,0.375,-0.227272727272727,0.523630993910467,0.6375000000000001,0.4687499953125,-0.3636363578181814,1.9097417695514929,0.5857142790204083,0.6195132121458966,False,True,False,0.2051136363636365,1.4444992536978607
2,0.7307692307692307,0.7202380952380952,0.4484848484848485,0.6843940342899818,0.7083333333333334,0.7254654415133591,0.6137161000547302,1.4611465548877485,0.6666666590476191,0.7825298738172448,False,False,False,0.5784090909090909,2.346493751400152
3,0.7916666666666666,0.7916666666666667,0.5833333333333333,0.3896715767403695,0.9305555555555556,0.7916666616666668,0.7368420959556787,2.5662635768880944,0.9206349101133788,1.0523998518892232,False,False,True,0.7569444444444444,5.611269897038458
4,0.4,0.6052631578947368,0.1134751773049645,1.164328924954377,0.7894736842105263,0.4816753878786218,0.2836879361702128,0.8588638227385322,0.7593984875617616,0.5490463369925611,False,False,False,0.4514744307577454,5.53056213083159
5,0.6521739130434783,0.5892857142857143,0.1785714285714286,0.6486677514454209,0.6785714285714286,0.6191369556132058,0.2738095196111112,1.541621241930859,0.6326530539941692,0.6949244182064751,False,False,False,0.4285714285714286,2.01807738615668
6,0.625,0.55,0.1147540983606558,0.9022569085925252,0.6857142857142857,0.5851063779990947,0.1836065544393444,1.1083317616006192,0.6408163192069971,0.6053761428355907,False,False,False,0.4002341920374707,2.8708173450865737
7,0.3846153846153846,0.33125,-0.3506493506493506,1.452052370007266,0.125,0.3559435813273159,-0.911688287984416,0.6886803904381164,0.0,0.229671002122161,False,False,False,-0.1128246753246753,1.659488403899865
8,0.8461538461538461,0.7833333333333333,0.5666666666666667,0.4115410294419304,0.8250000000000001,0.8135326464629783,0.6696969617823691,2.4298913210601025,0.799999990857143,1.016855491202239,False,False,True,0.6958333333333333,2.351662891001724
9,0.6153846153846154,0.5892857142857143,0.1874999999999999,0.7504130904872925,0.6488095238095237,0.6020524465416855,0.3046874950488279,1.3325993367528288,0.5986394489407191,0.6489103727186506,False,False,False,0.4181547619047618,2.13676941715411
10,0.7916666666666666,0.75,0.5161290322580645,0.4494728663278587,0.859375,0.7702702652739227,0.6519524535644715,2.2248283548717867,0.8392857046938776,0.96441741567492,False,False,True,0.6877520161290323,3.1962512665980163
42,0.625,0.55,0.1147540983606558,0.7003203035734961,0.7785714285714286,0.5851063779990947,0.1836065544393444,1.427918026391867,0.746938766973761,0.6745385721076307,False,False,False,0.4466627634660421,3.162736712014776
100,0.8333333333333334,0.7222222222222222,0.5,0.4268197735203412,0.75,0.7738095188350341,0.5999999928,2.3429092057358734,0.714285706122449,0.9581824109737596,False,False,True,0.625,1.7072790257902035
123,0.68,0.6794871794871795,0.358974358974359,0.8966741048825859,0.5897435897435896,0.6797434880215022,0.5279034613166534,1.115232371942558,0.5311355250654107,0.6672299095224145,False,False,False,0.4743589743589743,2.1856430773762527
2021,0.64,0.6201298701298701,0.2474916387959866,0.7631905044923752,0.6558441558441559,0.6299082707922358,0.3867056795764528,1.3102888217434607,0.6066790283169893,0.6700353422767824,False,False,False,0.4516678973200712,2.217572344844611
7,0.3846153846153846,0.33125,-0.3506493506493506,1.452052370007266,0.125,0.3559435813273159,-0.911688287984416,0.6886803904381164,0.0,0.229671002122161,False,False,False,-0.1128246753246753,1.659488403899865
